STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,STATISTICAL_OPERATION,Opération statistique,OWNERSHIP_TYPE,Type d'hôpital,HEALTH_FUNCTION,Fonction de soins de santé,CARE_TYPE,Type de soins,MEDICAL_TECH,Technologie médicale,HEALTH_CARE_PROVIDER,Fournisseur de soins de santé,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,DECIMALS,Décimales,OBS_STATUS,Statut d'observation,OBS_STATUS2,Statut d'observation 2,OBS_STATUS3,Statut d'observation 3,UNIT_MULT,Multiplicateur d'unité,REF_YEAR_PRICE,Prix ​​année de référence
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,CHN,Chine (République populaire de),HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2021,,5.2,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2000,,6.03,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2001,,6.19,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2002,,5.85,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2003,,5.79,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2004,,5.7,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2005,,5.62,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2006,,5.62,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2007,,5.65,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2008,,5.63,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2010,,5.78,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2011,,5.95,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2012,,5.89,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2013,,5.89,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2014,,5.96,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2015,,5.63,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2016,,5.58,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2017,,5.65,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2018,,5.75,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2019,,5.83,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2020,,5.86,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2021,,5.78,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2022,,5.84,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,HRV,Croatie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2023,,5.65,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IND,Inde,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2000,,0.65,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IND,Inde,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2001,,0.63,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IND,Inde,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2002,,0.62,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IND,Inde,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2006,,0.42,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IND,Inde,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2007,,0.41,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IND,Inde,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2008,,0.41,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IND,Inde,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2009,,0.44,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IND,Inde,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2010,,0.46,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IND,Inde,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2011,,0.62,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IND,Inde,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2012,,0.49,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IND,Inde,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2013,,0.49,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IND,Inde,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2014,,0.51,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IND,Inde,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2015,,0.57,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IND,Inde,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2016,,0.47,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IND,Inde,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2017,,0.52,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IDN,Indonésie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2009,,0.58,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IDN,Indonésie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2010,,0.56,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IDN,Indonésie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2011,,0.6,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IDN,Indonésie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2012,,0.81,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IDN,Indonésie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2013,,0.96,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IDN,Indonésie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2014,,0.91,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IDN,Indonésie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2015,,0.95,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IDN,Indonésie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2016,,0.97,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,IDN,Indonésie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2017,,1.02,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2000,,7.69,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2001,,7.83,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2002,,7.69,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2003,,6.8,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2004,,6.81,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2005,,6.87,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2006,,6.87,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2007,,6.75,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2008,,6.88,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2009,,6.98,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2010,,6.65,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2011,,6.5,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2012,,6.6,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2013,,6.67,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2014,,6.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2015,,6.79,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2016,,6.84,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2017,,6.89,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2018,,6.97,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2019,,7.06,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,ROU,Roumanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2020,,7.12,,,,,,,,,,,,,
